ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    1    0.000    0.000    0.000    0.000 typing.py:1284(SupportsFloat)
    1    0.000    0.000    0.000    0.000 typing.py:1292(SupportsComplex)
    1    0.000    0.000    0.000    0.000 typing.py:1300(SupportsBytes)
    1    0.000    0.000    0.000    0.000 typing.py:1308(SupportsAbs)
    1    0.000    0.000    0.000    0.000 typing.py:1316(SupportsRound)
    1    0.000    0.000    0.000    0.000 typing.py:1346(NamedTupleMeta)
    1    0.000    0.000    0.000    0.000 typing.py:1348(__new__)
    1    0.000    0.000    0.000    0.000 typing.py:1377(NamedTuple)
    1    0.000    0.000    0.000    0.000 typing.py:1449(IO)
    1    0.000    0.000    0.000    0.000 typing.py:1545(BinaryIO)
    1    0.000    0.000    0.000    0.000 typing.py:1559(TextIO)
    1    0.000    0.000    0.000    0.000 typing.py:1589(io)
    1    0.000    0.000    0.000    0.000 typing.py:1604(re)
   63    0.000    0.000    0.000    0.000 typing.py:162(_collect_type_vars)
    6    0.000    0.000    0.000    0.000 typing.py:173(<listcomp>)
    5    0.000    0.000    0.000    0.000 typing.py:177(_subs_tvars)
    1    0.000    0.000    0.003    0.003 typing.py:19(<module>)
    7    0.000    0.000    0.000    0.000 typing.py:196(_check_generic)
    9    0.000    0.000    0.000    0.000 typing.py:209(_remove_dups_flatten)
    4    0.000    0.000    0.000    0.000 typing.py:238(_tp_cache)
40/32    0.000    0.000    0.001    0.000 typing.py:245(inner)
    1    0.000    0.000    0.000    0.000 typing.py:271(_Final)
    5    0.000    0.000    0.000    0.000 typing.py:276(__init_subclass__)
    1    0.000    0.000    0.000    0.000 typing.py:280(_Immutable)
    1    0.000    0.000    0.000    0.000 typing.py:290(_SpecialForm)
    5    0.000    0.000    0.000    0.000 typing.py:297(__new__)
    5    0.000    0.000    0.000    0.000 typing.py:310(__init__)
    2    0.000    0.000    0.000    0.000 typing.py:314(__eq__)
   22    0.000    0.000    0.000    0.000 typing.py:319(__hash__)
 17/9    0.000    0.000    0.001    0.000 typing.py:337(__getitem__)
   27    0.000    0.000    0.000    0.000 typing.py:348(<genexpr>)
    1    0.000    0.000    0.000    0.000 typing.py:435(ForwardRef)
    1    0.000    0.000    0.000    0.000 typing.py:483(TypeVar)
    9    0.000    0.000    0.000    0.000 typing.py:530(__init__)
   11    0.000    0.000    0.000    0.000 typing.py:542(<genexpr>)
  422    0.000    0.000    0.000    0.000 typing.py:587(_is_dunder)
    1    0.000    0.000    0.000    0.000 typing.py:591(_GenericAlias)
   58    0.000    0.000    0.001    0.000 typing.py:600(__init__)
  132    0.000    0.000    0.000    0.000 typing.py:610(<genexpr>)
    5    0.000    0.000    0.000    0.000 typing.py:618(__getitem__)
   10    0.000    0.000    0.000    0.000 typing.py:626(<genexpr>)
    5    0.000    0.000    0.000    0.000 typing.py:630(copy_with)
    9    0.000    0.000    0.000    0.000 typing.py:652(__eq__)
   16    0.000    0.000    0.000    0.000 typing.py:661(__hash__)
    5    0.000    0.000    0.000    0.000 typing.py:677(__mro_entries__)
  422    0.001    0.000    0.001    0.000 typing.py:701(__setattr__)
    1    0.000    0.000    0.000    0.000 typing.py:737(_VariadicGenericAlias)
    1    0.000    0.000    0.000    0.000 typing.py:784(Generic)
    4    0.000    0.000    0.000    0.000 typing.py:816(__class_getitem__)
    8    0.000    0.000    0.000    0.000 typing.py:824(<genexpr>)
    2    0.000    0.000    0.000    0.000 typing.py:827(<genexpr>)
   10    0.000    0.000    0.000    0.000 typing.py:841(__init_subclass__)
    1    0.000    0.000    0.000    0.000 typing.py:879(_TypingEmpty)
    1    0.000    0.000    0.000    0.000 typing.py:886(_TypingEllipsis)
    4    0.000    0.000    0.000    0.000 ufunclike.py:16(_deprecate_out_named_y)
    1    0.000    0.000    0.000    0.000 ufunclike.py:5(<module>)
    1    0.000    0.000    0.000    0.000 umath.py:7(<module>)
    1    0.000    0.000    0.000    0.000 util.py:1(<module>)
    2    0.000    0.000    0.001    0.000 utils.py:1(<module>)
   13    0.000    0.000    0.000    0.000 utils.py:118(deprecate)
    1    0.000    0.000    0.000    0.000 utils.py:1253(_Dummy)
    1    0.000    0.000    0.000    0.000 utils.py:1857(IgnoreException)
    1    0.000    0.000    0.000    0.000 utils.py:1899(clear_and_catch_warnings)
    1    0.000    0.000    0.000    0.000 utils.py:1965(suppress_warnings)
    1    0.000    0.000    0.006    0.006 utils.py:4(<module>)
    1    0.000    0.000    0.000    0.000 utils.py:45(KnownFailureException)
   13    0.000    0.000    0.000    0.000 utils.py:53(_set_function_name)
    1    0.000    0.000    0.000    0.000 utils.py:58(_Deprecate)
   13    0.000    0.000    0.000    0.000 utils.py:70(__init__)
   13    0.000    0.000    0.000    0.000 utils.py:75(__call__)
    1    0.000    0.000    0.000    0.000 utils.py:994(SafeEval)
    1    0.000    0.000    0.000    0.000 version.py:3(<module>)
    1    0.000    0.000    0.000    0.000 version.py:5(<module>)
    8    0.000    0.000    0.001    0.000 warnings.py:130(filterwarnings)
    2    0.000    0.000    0.000    0.000 warnings.py:165(simplefilter)
   10    0.000    0.000    0.000    0.000 warnings.py:181(_add_filter)
    2    0.000    0.000    0.000    0.000 warnings.py:453(__init__)
    2    0.000    0.000    0.000    0.000 warnings.py:474(__enter__)
    2    0.000    0.000    0.000    0.000 warnings.py:493(__exit__)
    1    0.000    0.000    0.000    0.000 weakref.py:102(__init__)
    1    0.000    0.000    0.000    0.000 weakref.py:290(update)
    1    0.000    0.000    0.000    0.000 weakref.py:356(__init__)
    1    0.000    0.000    0.000    0.000 zeros.py:1(<module>)
    1    0.000    0.000    0.000    0.000 zeros.py:1011(TOMS748Solver)
    1    0.000    0.000    0.000    0.000 zeros.py:28(RootResults)
  494    0.001    0.000    0.001    0.000 {built-in method __new__ of type object at 0x558dd1c043c0}
   29    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
   10    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
23/10    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
    2    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
    2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
    1    0.000    0.000    0.000    0.000 {built-in method _ctypes.dlopen}
   38    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
    1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
    1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
    1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
    1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
    1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
    1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
  335    0.001    0.000    0.001    0.000 {built-in method _imp._fix_co_filename}
 2568    0.001    0.000    0.001    0.000 {built-in method _imp.acquire_lock}
    6    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
   76    0.027    0.000    0.027    0.000 {built-in method _imp.create_dynamic}
    6    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
76/71    0.007    0.000    0.010    0.000 {built-in method _imp.exec_dynamic}
   94    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
  435    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
 2568    0.001    0.000    0.001    0.000 {built-in method _imp.release_lock}
    4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
    4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
   36    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
  139    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
  110    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
 4763    0.001    0.000    0.001    0.000 {built-in method _stat.S_ISLNK}
   18    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
    1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
  909    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
 1628    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
   14    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
    1    0.000    0.000    0.000    0.000 {built-in method atexit.register}
622/616    0.013    0.000    0.027    0.000 {built-in method builtins.__build_class__}
393/52    0.001    0.000    0.151    0.003 {built-in method builtins.__import__}
   78    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
    1    0.000    0.000    0.000    0.000 {built-in method builtins.all}
 1374    0.002    0.000    0.003    0.000 {built-in method builtins.any}
 2421    0.001    0.000    0.001    0.000 {built-in method builtins.callable}
  256    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
   11    0.001    0.000    0.001    0.000 {built-in method builtins.compile}
   15    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
   45    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
   11    0.000    0.000    0.000    0.000 {built-in method builtins.eval}
410/1    0.006    0.000   54.974   54.974 {built-in method builtins.exec}
14510    0.014    0.000    0.014    0.000 {built-in method builtins.getattr}
  410    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
 8893    0.007    0.000    0.007    0.000 {built-in method builtins.hasattr}
   38    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
   23    0.000    0.000    0.000    0.000 {built-in method builtins.id}
18773    0.004    0.000    0.004    0.000 {built-in method builtins.isinstance}
26563    0.019    0.000    0.019    0.000 {built-in method builtins.issubclass}
   43    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
34404/33996    0.007    0.000    0.008    0.000 {built-in method builtins.len}
    1    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
 7362    0.014    0.000    0.014    0.000 {built-in method builtins.max}
 8142    0.008    0.000    0.008    0.000 {built-in method builtins.min}
   27    0.000    0.000    0.000    0.000 {built-in method builtins.next}
  680    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
  121    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
 2735    0.018    0.000    0.018    0.000 {built-in method builtins.round}
 1039    0.001    0.000    0.001    0.000 {built-in method builtins.setattr}
    3    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
    1    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
   18    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
 1005    0.001    0.000    0.001    0.000 {built-in method from_bytes}
    4    0.000    0.000    0.000    0.000 {built-in method io.open}
    2    0.000    0.000    0.000    0.000 {built-in method maketrans}
  335    0.046    0.000    0.046    0.000 {built-in method marshal.loads}
    3    0.000    0.000    0.000    0.000 {built-in method math.ceil}
    1    0.000    0.000    0.000    0.000 {built-in method math.exp}
    1    0.000    0.000    0.000    0.000 {built-in method math.floor}
    2    0.000    0.000    0.000    0.000 {built-in method math.log}
    1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
48147    0.245    0.000    0.245    0.000 {built-in method numpy.array}
 9617   26.395    0.003   26.395    0.003 {built-in method numpy.concatenate}
   13    0.000    0.000    0.000    0.000 {built-in method numpy.copyto}
  306    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
 2400    0.003    0.000    0.003    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
    2    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_string_function}
    1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_typeDict}
26400    0.459    0.000    0.459    0.000 {built-in method numpy.dot}
 2415    0.012    0.000    0.012    0.000 {built-in method numpy.empty}
   14    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
    7    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
   64    0.005    0.000    0.005    0.000 {built-in method numpy.zeros}
    1    0.000    0.000    0.000    0.000 {built-in method posix.cpu_count}
10040    0.002    0.000    0.002    0.000 {built-in method posix.fspath}
   90    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
    4    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
   46    0.002    0.000    0.002    0.000 {built-in method posix.listdir}
 4763    0.021    0.000    0.021    0.000 {built-in method posix.lstat}
    2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
    4    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
 2046    0.014    0.000    0.014    0.000 {built-in method posix.stat}
    2    0.000    0.000    0.000    0.000 {built-in method posix.sysconf}
    2    0.000    0.000    0.000    0.000 {built-in method posix.unsetenv}
    1    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
  104    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
    1    0.000    0.000    0.000    0.000 {built-in method sys.getdlopenflags}
    1    0.000    0.000    0.000    0.000 {built-in method sys.getfilesystemencodeerrors}
    1    0.000    0.000    0.000    0.000 {built-in method sys.getfilesystemencoding}
    8    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
    1    0.000    0.000    0.000    0.000 {built-in method sys.gettrace}
   56    0.000    0.000    0.000    0.000 {built-in method sys.intern}
    2    0.000    0.000    0.000    0.000 {built-in method sys.setdlopenflags}
    2    0.000    0.000    0.000    0.000 {built-in method sys.settrace}
    1    0.000    0.000    0.000    0.000 {built-in method time.time}
    1    0.000    0.000    0.000    0.000 {function Random.seed at 0x7f42eb7f5268}
    1    0.000    0.000    0.000    0.000 {function _typedict.__getitem__ at 0x7f42ebd7e400}
  330    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
    1    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
    1    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
   10    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
    1    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
    2    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
  468    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
 2400    0.021    0.000    0.074    0.000 {method 'any' of 'numpy.generic' objects}
30253    0.008    0.000    0.008    0.000 {method 'append' of 'list' objects}
 2400    0.016    0.000    0.016    0.000 {method 'argsort' of 'numpy.ndarray' objects}
 2401    0.009    0.000    0.009    0.000 {method 'astype' of 'numpy.ndarray' objects}
    1    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
    2    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
    2    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
   25    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
   60    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
    1    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
    1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
   15    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
28810   18.008    0.001   18.008    0.001 {method 'dot' of 'numpy.ndarray' objects}
    9    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
   22    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
 7685    0.002    0.000    0.002    0.000 {method 'endswith' of 'str' objects}
  241    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
  381    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
    1    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
    4    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
  435    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
 4261    0.002    0.000    0.002    0.000 {method 'get' of 'dict' objects}
  186    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
   27    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
    1    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
   17    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
  624    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
 1307    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
  111    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
 4858    0.005    0.000    0.005    0.000 {method 'items' of 'dict' objects}
   62    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
 5430    0.002    0.000    0.002    0.000 {method 'join' of 'str' objects}
   12    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
    2    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
  388    0.001    0.000    0.001    0.000 {method 'match' of 're.Pattern' objects}
   12    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
    2    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.generic' objects}
 4763    0.002    0.000    0.002    0.000 {method 'partition' of 'str' objects}
   73    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
    2    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
 9600    0.031    0.000    0.031    0.000 {method 'ravel' of 'numpy.ndarray' objects}
  335    0.007    0.000    0.007    0.000 {method 'read' of '_io.FileIO' objects}
    4    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
    1    0.000    0.000    0.000    0.000 {method 'readlines' of '_io._IOBase' objects}
 4804    0.082    0.000    0.082    0.000 {method 'reduce' of 'numpy.ufunc' objects}
    1    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
   11    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
   82    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
21604    0.062    0.000    0.062    0.000 {method 'reshape' of 'numpy.ndarray' objects}
    4    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
    1    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
 3592    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
 7658    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
   16    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
    1    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
   13    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
   13    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
    8    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
  250    0.000    0.000    0.000    0.000 {method 'span' of 're.Match' objects}
    4    0.000    0.000    0.000    0.000 {method 'split' of 'bytes' objects}
    4    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
  983    0.001    0.000    0.001    0.000 {method 'split' of 'str' objects}
   11    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
   10    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
11032    0.003    0.000    0.003    0.000 {method 'startswith' of 'str' objects}
  409    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
    8    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
    2    0.000    0.000    0.000    0.000 {method 'tobytes' of 'numpy.generic' objects}
    2    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
   24    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
   53    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
24001    0.025    0.000    0.025    0.000 {method 'transpose' of 'numpy.ndarray' objects}
    1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
  152    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
   36    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
   17    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
   38    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
    1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
  4/3    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
   39    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
